"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",64.0837178036744,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",65.0801945707712,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",65.5234422823422,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",66.2171247508603,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",66.2105808176702,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",66.6615150400891,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",67.1313611544849,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",67.3038043835398,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",67.8036471710668,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",68.2394908531178,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",68.741672084487,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",68.9300862208684,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",69.3930625807473,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",69.2949132007871,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",69.8099536438765,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",70.5420582939604,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",70.99237326313,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",71.4217853408709,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",71.9424511473125,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",72.6845534277315,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",73.1264871458924,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",74.622667582809,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",75.139838907827,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",75.8841634129425,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",76.8665738133122,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",77.141861400609,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",78.0281318920938,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",79.0460901408415,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",81.824126465931,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",85.6160745322368,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",87.4826519294495,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",89.7055910913643,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",91.2667972691621,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",92.3902992189898,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",93.9573190797544,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",95.5526805836403,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.0197538174836,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.1928160172257,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.5416926334747,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.753838421815,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",101.511652927485,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",102.285183186441,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",102.922386590364,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",103.489820290319,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",103.940578337955,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",104.988045872181,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",106.184856963383,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",106.884401027845,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",107.603631984251,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",108.871619706647,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",109.654269385567,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",110.25830885967,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",110.795703098364,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",111.11843320583,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",111.526114289232,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",112.232874099559,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",112.764459302975,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",112.98608522772,
"IDN","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",113.297615257928,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",51.0733265177781,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",50.4448398291656,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",50.8276229297494,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",50.8472107233074,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",53.2456450032338,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",54.3316413614449,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",53.35100499308,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",52.9677086422417,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",52.0249401615433,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",49.7873057806518,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",50.0451216447307,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",49.9196324130746,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",49.9119486616305,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",50.7765673407759,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",50.1813205484047,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",49.4031634491893,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",49.0634422523075,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",49.9484115729648,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",50.3642411196566,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",51.3319050550716,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",51.6092087051569,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",50.6171740697405,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",50.1026940786321,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",49.2949231464709,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",48.9482516656429,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",49.1947470001766,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",50.2421651678677,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",50.1078361663131,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",51.1848152711395,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",52.3919055419663,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",54.4852874494988,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",55.4619917373958,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",56.5026211391966,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",58.8811520625309,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",61.8463229104138,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",65.5299038878592,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",68.0233815619293,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",70.2249417678431,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",72.2514037219088,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",74.9822729483191,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",77.5580117407347,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",79.3265640444361,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",79.6015506057111,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",79.0318736091185,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",79.1683856947017,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",80.1674723595441,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",81.7754306367099,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",84.6177113090446,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",86.7689551530113,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",87.7094530278807,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",89.6014394485291,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",91.2111523705794,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",93.3979683785102,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",94.544688553051,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",94.260300573467,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",95.6640424949722,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",97.2864324413402,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.1652102277785,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.624882794213,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",102.923474536668,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",104.722937571095,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",106.441633875105,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",108.766626161702,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",109.902802392097,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",110.250349585985,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",111.455357569849,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",112.738565291421,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",112.152727552745,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",110.668722364146,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",111.08567589015,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",110.639732898364,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",110.50186884734,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",111.568626324481,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",112.436071366838,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",112.780999151445,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",114.463303155782,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",115.447566966231,
"ISR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",114.978678657822,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",89.602483129654,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",99.6919527043185,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",107.808403551645,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",120.797160567363,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",134.43185330976,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",139.346347634877,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",147.202826341736,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",148.488972713628,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",157.305165794083,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",155.201454902353,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",141.430718566475,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",121.832660737088,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",99.3804211713818,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",89.5984465433069,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",86.1419411176973,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",85.8391911676139,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",79.0430872278764,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",79.207097393554,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",79.5664959262089,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",83.5833194523606,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",87.7068965238328,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",88.70743375189,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",90.1705440865944,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",88.3151256376828,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",90.0091730839745,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",90.1404432112776,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",91.5276328783939,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",93.772750826354,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",94.40550876483,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",96.8206009767733,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",97.7251800119132,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",101.538710246483,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",104.594840567019,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",103.815391069167,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",108.401334977264,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.0884333865501,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",97.8136846480453,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",98.6743736753064,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",99.9764276656235,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",103.535514011025,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",104.708174734841,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",107.82534646875,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",109.678976520805,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",111.737502275604,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",114.206909589217,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",117.781811367149,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",119.361803584233,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",120.699475459401,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",126.981873862881,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",128.149686887257,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",127.89807529134,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",134.170363958522,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",134.747811784712,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",138.581365958354,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",144.011931385876,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",146.158890898928,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",146.362917576903,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",140.818271149696,
"LVA","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",146.95017632294,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",87.1833921053245,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",88.1028650230577,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",95.0990894360061,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",106.604653404666,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",112.086318902179,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",116.620076908935,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",122.039327297403,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",125.474276891483,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",130.931665339388,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",134.91729135877,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",130.700658797334,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",122.470384504507,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",98.6945782546654,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",92.7758104617743,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",87.7553440532586,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",84.4642672303017,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",83.28567014153,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",84.3699686831495,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",83.4336029451911,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",85.7207582301293,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",89.6630365779494,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",89.5106883353539,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",89.3228547055455,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",90.5634203811511,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",90.3901363604978,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",88.6032111365982,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",89.6306969080022,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",89.6059555949018,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",90.2980583870404,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",90.7141061628131,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",89.1549081341419,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",92.4129273160046,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",93.9163576102973,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",96.5835554889762,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",98.015337356556,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",97.3647495441705,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",98.2250524277916,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",99.8914153609104,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",101.253158012069,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",100.630374199229,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",101.520572236845,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",103.232873195056,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",106.649958311688,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",110.19659625641,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",111.72780811116,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",113.791393325802,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",115.925310895107,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",117.745487667931,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",120.294320256317,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",122.196615304916,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",123.821090258424,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",126.407974180342,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",129.578994645441,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",130.22887156965,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",132.017048062457,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",134.615085725724,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",137.55895237846,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",139.301777775543,
"LTU","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",140.599312329257,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q1",17.0048524195079,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q2",17.9933057081813,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q3",19.1235329830255,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2001-Q4",20.6713088876715,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q1",21.3142881425021,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q2",23.032767989624,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q3",24.3359033878117,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2002-Q4",25.2790404800622,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q1",27.0459554511875,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q2",28.4222294652736,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q3",30.1643022670441,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2003-Q4",31.8485128164948,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q1",35.0539392755153,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q2",36.94943756921,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",38.7183834077089,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",40.4882397475657,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",42.6263799159514,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",44.5784925980601,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",46.4044135161832,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",49.2167139698053,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",50.8188158894247,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",57.1597901255207,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",64.2382100937816,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",69.844183891273,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",78.5822130699841,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",81.9654651202128,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",85.6660858100182,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",91.2892359997848,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",93.7723076401003,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",98.8245456851354,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",101.499663209934,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",100.70248346483,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",97.3080958451808,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",95.0500167249232,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",91.9959839096555,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",91.4659035202404,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",93.093097176971,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",92.6238190675685,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",92.0812834413566,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",92.3118003141039,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",80.0850311877358,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",81.3439590053822,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",82.1856995151187,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",83.8763102917634,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",86.5202784761627,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",89.270074837059,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",91.0484717975525,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",92.6371748892258,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",94.708801371575,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",94.8034836070641,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",95.9385514846403,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",96.8451635367207,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",95.5511837567388,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",97.6782535365106,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",98.3408701209828,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",100.067692585768,
"RUS","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",100.354510225025,
